dist-code,dist-name,name,enroll,free,free-percent,reduced,reduced-percent,eligible,eligible-percent
3160,Rsu 12 Sheepscot Valley Regional School Unit,Wiscasset Primary School,250,121,48.4,15,6,136,54.4
1234,Rsu 40/Msad 40,Medomak Middle School,295,146,49.49,23,7.8,169,57.29
1234,Rsu 40/Msad 40,Medomak Valley High School,564,234,41.49,53,9.4,287,50.89
1234,Rsu 40/Msad 40,Miller School,296,193,65.2,16,5.41,209,70.61
1154,Southport School Department,Southport Central School,30,11,36.67,3,10,14,46.67
1348,Fryeburg Academy,Fryeburg Academy,616,126,20.45,25,4.06,151,24.51
1394,Holy Savior School,Holy Savior School,55,2,3.64,0,0,2,3.64
3159,Rsu 10 Western Foothills,Buckfield Jr-Sr High School,266,139,52.26,32,12.03,171,64.29
3159,Rsu 10 Western Foothills,Dirigo Elementary School,378,224,59.26,37,9.79,261,69.05
3159,Rsu 10 Western Foothills,Dirigo High School,335,126,37.61,36,10.75,162,48.36
3159,Rsu 10 Western Foothills,Hartford-Sumner Elementary School,319,163,51.1,46,14.42,209,65.52
3159,Rsu 10 Western Foothills,Meroby Elementary School,291,194,66.67,32,11,226,77.66
3159,Rsu 10 Western Foothills,Mountain Valley High School,413,250,60.53,38,9.2,288,69.73
3159,Rsu 10 Western Foothills,Mountain Valley Middle School,321,220,68.54,22,6.85,242,75.39
3159,Rsu 10 Western Foothills,Rumford Elementary,303,221,72.94,10,3.3,231,76.24
3159,Rsu 10 Western Foothills,T W Kelly Dirigo Middle School,188,90,47.87,24,12.77,114,60.64
1211,Rsu 17/Msad 17,Agnes Gray School,82,42,51.22,13,15.85,55,67.07
1211,Rsu 17/Msad 17,Guy E Rowe School,463,289,62.42,41,8.86,330,71.27
1211,Rsu 17/Msad 17,Hebron Station School,136,53,38.97,10,7.35,63,46.32
1211,Rsu 17/Msad 17,Otisfield Community School,85,36,42.35,6,7.06,42,49.41
1211,Rsu 17/Msad 17,Oxford Elementary School,406,280,68.97,43,10.59,323,79.56
1211,Rsu 17/Msad 17,Oxford Hills Comprehensive H S,1080,531,49.17,110,10.19,641,59.35
1211,Rsu 17/Msad 17,Oxford Hills Middle School,509,284,55.8,54,10.61,338,66.4
1211,Rsu 17/Msad 17,Paris Elementary School,464,282,60.78,38,8.19,320,68.97
1211,Rsu 17/Msad 17,Waterford Memorial School,130,89,68.46,10,7.69,99,76.15
1238,Rsu 44 / Msad 44,Andover Elementary School,29,14,48.28,3,10.34,17,58.62
1238,Rsu 44 / Msad 44,Crescent Park School,254,111,43.7,21,8.27,132,51.97
1238,Rsu 44 / Msad 44,Telstar High School,245,124,50.61,27,11.02,151,61.63
1238,Rsu 44 / Msad 44,Telstar Middle School,194,106,54.64,17,8.76,123,63.4
1238,Rsu 44 / Msad 44,Woodstock School,92,51,55.43,7,7.61,58,63.04
1249,Rsu 55/Msad 55,Sacopee Valley High Sch,391,180,46.04,38,9.72,218,55.75
1249,Rsu 55/Msad 55,Sacopee Valley Middle School,340,166,48.82,33,9.71,199,58.53
1249,Rsu 55/Msad 55,South Hiram Elementary School,186,119,63.98,20,10.75,139,74.73
1264,Rsu 72 / Msad 72,Charles A Snow School,224,102,45.54,15,6.7,117,52.23
1264,Rsu 72 / Msad 72,Denmark Elementary School,101,32,31.68,7,6.93,39,38.61
1264,Rsu 72 / Msad 72,Molly Ockett Middle School,253,84,33.2,27,10.67,111,43.87
1264,Rsu 72 / Msad 72,New Suncook School,195,90,46.15,22,11.28,112,57.44
1278,Rumford-Region 9,School Of Applied Tech-Region 9,160,102,63.75,11,6.88,113,70.63
1011,Bangor School Department,Abraham Lincoln School,212,103,48.58,14,6.6,117,55.19
1011,Bangor School Department,Bangor High School,1227,461,37.57,57,4.65,518,42.22
1011,Bangor School Department,Downeast School,376,341,90.69,13,3.46,354,94.15
1011,Bangor School Department,Fairmount School,273,170,62.27,13,4.76,183,67.03
1011,Bangor School Department,Fourteenth Street School,159,47,29.56,11,6.92,58,36.48
1011,Bangor School Department,Fruit Street School,341,107,31.38,12,3.52,119,34.9
1011,Bangor School Department,James F. Doughty School,407,225,55.28,25,6.14,250,61.43
1011,Bangor School Department,Mary Snow School,246,65,26.42,13,5.28,78,31.71
1011,Bangor School Department,Vine Street School,244,144,59.02,14,5.74,158,64.75
1011,Bangor School Department,William S. Cohen School,386,122,31.61,22,5.7,144,37.31
1021,Brewer School Department,Brewer Community School,975,346,35.49,63,6.46,409,41.95
1021,Brewer School Department,Brewer High School,722,200,27.7,55,7.62,255,35.32
1052,East Millinocket School Department,Opal Myrick Elementary School,144,92,63.89,4,2.78,96,66.67
1052,East Millinocket School Department,Schenck High School,147,58,39.46,16,10.88,74,50.34
1063,Glenburn Public Schools,Glenburn Elementary School,456,145,31.8,25,5.48,170,37.28
1069,Greenbush School Department,Helen S Dunn Elementary School,142,86,60.56,10,7.04,96,67.61
1074,Hermon School Department,Hermon Elementary School,376,67,17.82,12,3.19,79,21.01
1074,Hermon School Department,Hermon High School,526,99,18.82,22,4.18,121,23
1074,Hermon School Department,Hermon Middle School,289,67,23.18,12,4.15,79,27.34
1270,Indian Island,Indian Island School,114,63,55.26,34,29.82,97,85.09
1271,Indian Township,Peter Dana School,134,94,70.15,11,8.21,105,78.36
5604,Kingman School,Kingman Elementary School,12,10,83.33,1,8.33,11,91.67
1356,Lee Academy,Lee Academy,269,76,28.25,27,10.04,103,38.29
1105,Medway School Department,Medway Middle School,129,66,51.16,11,8.53,77,59.69
1106,Milford School Department,Dr Lewis S Libby School,306,136,44.44,28,9.15,164,53.59
1107,Millinocket School Department,Granite Street School,261,152,58.24,21,8.05,173,66.28
1107,Millinocket School Department,Stearns High School,263,129,49.05,23,8.75,152,57.79
1298,Mountain View Youth Dev Ctr,Mountain View Youth Dev Ctr,83,64,77.11,0,0,64,77.11
1240,Msad 46,Dexter Regional High School,514,262,50.97,54,10.51,316,61.48
1240,Msad 46,Ridge View Community School,683,369,54.03,63,9.22,432,63.25
5099,N F I North,N.F.I. Summit View,4,3,75,0,0,3,75
1124,Orrington School Department,Center Drive School,402,89,22.14,15,3.73,104,25.87
3165,Rsu 19,Corinna Elementary School,152,81,53.29,16,10.53,97,63.82
3165,Rsu 19,Etna-Dixmont School,251,108,43.03,40,15.94,148,58.96
3165,Rsu 19,Newport Elementary School,316,162,51.27,30,9.49,192,60.76
3165,Rsu 19,Nokomis Regional High School,717,344,47.98,55,7.67,399,55.65
3165,Rsu 19,Sebasticook Valley Middle School,340,162,47.65,43,12.65,205,60.29
1216,Rsu 22/Msad 22,Earl C Mcgraw School,339,64,18.88,15,4.42,79,23.3
1216,Rsu 22/Msad 22,George B Weatherbee School,342,66,19.3,27,7.89,93,27.19
1216,Rsu 22/Msad 22,Hampden Academy,714,133,18.63,40,5.6,173,24.23
1216,Rsu 22/Msad 22,Newburgh Elementary School,18,10,55.56,1,5.56,11,61.11
1216,Rsu 22/Msad 22,Reeds Brook Middle School,320,56,17.5,15,4.69,71,22.19
3171,Rsu 26 Orono,Asa C Adams School,247,70,28.34,8,3.24,78,31.58
3171,Rsu 26 Orono,Orono High School,361,101,27.98,11,3.05,112,31.02
3171,Rsu 26 Orono,Orono Middle School,148,38,25.68,5,3.38,43,29.05
1224,Rsu 30/Msad 30,Edith A Lombard School (New),24,12,50,3,12.5,15,62.5
1224,Rsu 30/Msad 30,Lee/Winn School,99,68,68.69,18,18.18,86,86.87
1224,Rsu 30/Msad 30,Mt Jefferson Jr High School,91,56,61.54,11,12.09,67,73.63
1225,Rsu 31/Msad 31,Enfield Station Elementary School,271,147,54.24,35,12.92,182,67.16
1225,Rsu 31/Msad 31,Hichborn Middle School,110,53,48.18,13,11.82,66,60
1225,Rsu 31/Msad 31,Penobscot Valley High School,160,79,49.38,28,17.5,107,66.88
3172,Rsu 34 Old Town/ Alton/ Bradley,Alton Elementary School,57,25,43.86,2,3.51,27,47.37
3172,Rsu 34 Old Town/ Alton/ Bradley,Leonard Middle School,302,130,43.05,35,11.59,165,54.64
3172,Rsu 34 Old Town/ Alton/ Bradley,Old Town Elementary School,555,257,46.31,50,9.01,307,55.32
3172,Rsu 34 Old Town/ Alton/ Bradley,Old Town High School,502,193,38.45,35,6.97,228,45.42
3172,Rsu 34 Old Town/ Alton/ Bradley,Viola Rand School,88,23,26.14,5,5.68,28,31.82
1235,Rsu 41/Msad 41,Marion C Cook School,40,29,72.5,4,10,33,82.5
3199,Rsu 50,Katahdin Elementary School,209,127,60.77,11,5.26,138,66.03
3199,Rsu 50,Katahdin Middle/High School,182,78,42.86,30,16.48,108,59.34
1257,Rsu 63/Msad 63,Eddington School,177,73,41.24,9,5.08,82,46.33
1257,Rsu 63/Msad 63,Holbrook School,288,79,27.43,18,6.25,97,33.68
1257,Rsu 63/Msad 63,Holden School,164,37,22.56,9,5.49,46,28.05
1258,Rsu 64/Msad 64,Bradford Elementary School,93,44,47.31,12,12.9,56,60.22
1258,Rsu 64/Msad 64,Central High School,342,112,32.75,41,11.99,153,44.74
1258,Rsu 64/Msad 64,Central Middle School,297,131,44.11,25,8.42,156,52.53
1258,Rsu 64/Msad 64,Hudson Elementary School,55,24,43.64,5,9.09,29,52.73
1258,Rsu 64/Msad 64,Kenduskeag Elementary School,123,67,54.47,11,8.94,78,63.41
1258,Rsu 64/Msad 64,Morison Memorial School,209,103,49.28,19,9.09,122,58.37
1258,Rsu 64/Msad 64,Stetson Elementary School,49,23,46.94,4,8.16,27,55.1
3175,Rsu 67,Ella P Burr School,419,264,63.01,29,6.92,293,69.93
3175,Rsu 67,Mattanawcook Academy,344,136,39.53,31,9.01,167,48.55
3175,Rsu 67,Mattanawcook Jr High School,360,178,49.44,48,13.33,226,62.78
3175,Rsu 67,No Penobscot Tech-Region 3,0,130,0,11,0,141,0
1217,Rsu 87/Msad 23,Caravel Middle School,229,74,32.31,33,14.41,107,46.72
1217,Rsu 87/Msad 23,Carmel Elementary School,208,71,34.13,31,14.9,102,49.04
1217,Rsu 87/Msad 23,Suzanne M Smith Elementary School,264,103,39.02,35,13.26,138,52.27
1396,Sweetser Children'S Services,Plymouth Lodge,4,4,100,0,0,4,100
1167,Veazie Public Schools,Veazie Community School,172,48,27.91,0,0,48,27.91
1335,Foxcroft Academy,Foxcroft Academy,463,128,27.65,18,3.89,146,31.53
1070,Greenville School Department,Greenville Consolidated School,226,98,43.36,27,11.95,125,55.31
1235,Rsu 41/Msad 41,Brownville Elementary School,120,81,67.5,21,17.5,102,85
1235,Rsu 41/Msad 41,Milo Elementary School,257,203,78.99,18,7,221,85.99
1235,Rsu 41/Msad 41,Penquis Valley High School,325,213,65.54,35,10.77,248,76.31
1261,Rsu 68/Msad 68,Se Do Mo Cha Elementary School,323,135,41.8,27,8.36,162,50.15
1261,Rsu 68/Msad 68,Se Do Mo Cha Middle School,301,135,44.85,27,8.97,162,53.82
1198,Rsu 80/Msad 4,Piscataquis Community Elementary School,379,240,63.32,24,6.33,264,69.66
1198,Rsu 80/Msad 4,Piscataquis Community Secondary School,314,147,46.82,40,12.74,187,59.55
1061,Georgetown School Department,Georgetown Central School,87,22,25.29,8,9.2,30,34.48
5099,N F I North,N.F.I. Oliver Place,4,3,75,0,0,3,75
3152,Rsu 01 - Lower Kennebec Rsu,Bath Middle School,390,187,47.95,30,7.69,217,55.64
3152,Rsu 01 - Lower Kennebec Rsu,Dike-Newell School,349,204,58.45,15,4.3,219,62.75
3152,Rsu 01 - Lower Kennebec Rsu,Fisher-Mitchell School,224,135,60.27,11,4.91,146,65.18
3152,Rsu 01 - Lower Kennebec Rsu,Morse High School Bath 1171,619,206,33.28,42,6.79,248,40.06
3152,Rsu 01 - Lower Kennebec Rsu,Phippsburg Elementary School,87,32,36.78,3,3.45,35,40.23
3152,Rsu 01 - Lower Kennebec Rsu,West Bath School,136,49,36.03,10,7.35,59,43.38
3152,Rsu 01 - Lower Kennebec Rsu,Woolwich Central School,353,106,30.03,19,5.38,125,35.41
3156,Rsu 02 Kennebec Intra-District,Marcia Buker School,233,108,46.35,13,5.58,121,51.93
3156,Rsu 02 Kennebec Intra-District,Richmond High School,141,58,41.13,7,4.96,65,46.1
3156,Rsu 02 Kennebec Intra-District,Richmond Middle School,130,49,37.69,4,3.08,53,40.77
1266,Rsu 75/Msad 75,Bowdoin Central School,214,80,37.38,17,7.94,97,45.33
1266,Rsu 75/Msad 75,Bowdoinham Community School,200,73,36.5,18,9,91,45.5
1266,Rsu 75/Msad 75,Mt Ararat High School,840,193,22.98,79,9.4,272,32.38
1266,Rsu 75/Msad 75,Mt Ararat Middle School,610,182,29.84,54,8.85,236,38.69
1266,Rsu 75/Msad 75,Williams-Cone School,216,51,23.61,13,6.02,64,29.63
1266,Rsu 75/Msad 75,Woodside Elementary School,356,112,31.46,21,5.9,133,37.36
3231,Athens Public Schools,Athens Elementary School,136,79,58.09,18,13.24,97,71.32
5027,Becket Family Of Services,Becket @ Norridgewock,8,8,100,0,0,8,100
1340,Good Will-Hinckley,Glen Stratton Learning Center,18,15,83.33,0,0,15,83.33
1073,Harmony School Dept,Harmony Elementary,103,55,53.4,9,8.74,64,62.14
5740,Kennebec Behavioral Health,Halycon House K B H,6,5,83.33,0,0,5,83.33
2638,Maine Academy Of Natural Sciences,Maine Academy Of Natural Science,46,13,28.26,4,8.7,17,36.96
1369,Maine Central Institute,Maine Central Institute,421,123,29.22,18,4.28,141,33.49
3165,Rsu 19,Hartland Consolidated School,177,118,66.67,14,7.91,132,74.58
3165,Rsu 19,Somerset Valley Middle School,228,142,62.28,21,9.21,163,71.49
3165,Rsu 19,St Albans Consolidated,122,74,60.66,8,6.56,82,67.21
1243,Rsu 49/Msad 49,Fairfield Primary School,174,97,55.75,12,6.9,109,62.64
1243,Rsu 49/Msad 49,Lawrence High School,725,288,39.72,60,8.28,348,48
1243,Rsu 49/Msad 49,Lawrence Jr High School,373,171,45.84,45,12.06,216,57.91
1247,Rsu 53/Msad 53,Manson Park School,124,67,54.03,5,4.03,72,58.06
1247,Rsu 53/Msad 53,Vickery School,302,149,49.34,17,5.63,166,54.97
1247,Rsu 53/Msad 53,Warsaw Middle School,342,138,40.35,25,7.31,163,47.66
1248,Rsu 54 / Msad 54,Bloomfield Elementary School,361,236,65.37,25,6.93,261,72.3
1248,Rsu 54 / Msad 54,Canaan Elementary School,239,146,61.09,23,9.62,169,70.71
1248,Rsu 54 / Msad 54,Margaret Chase Smith Sch.-Skowhegan,271,164,60.52,16,5.9,180,66.42
1248,Rsu 54 / Msad 54,Mill Stream Elementary School,414,252,60.87,24,5.8,276,66.67
1248,Rsu 54 / Msad 54,North Elementary School,166,112,67.47,13,7.83,125,75.3
1248,Rsu 54 / Msad 54,Skowhegan Area High School,834,374,44.84,77,9.23,451,54.08
1248,Rsu 54 / Msad 54,Skowhegan Area Middle School,399,216,54.14,30,7.52,246,61.65
1253,Rsu 59/Msad 59,Madison Area Memorial H S,298,138,46.31,38,12.75,176,59.06
1253,Rsu 59/Msad 59,Madison Elementary School,259,170,65.64,26,10.04,196,75.68
1253,Rsu 59/Msad 59,Madison Junior High School,216,109,50.46,29,13.43,138,63.89
1265,Rsu 74/Msad 74,Carrabec Community School,260,169,65,25,9.62,194,74.62
1265,Rsu 74/Msad 74,Carrabec High School,259,127,49.03,31,11.97,158,61
1265,Rsu 74/Msad 74,Garret Schenck School,86,43,50,6,6.98,49,56.98
1265,Rsu 74/Msad 74,Solon Elementary School,110,63,57.27,13,11.82,76,69.09
1206,Rsu 82/Msad 12,Forest Hills Consolidated School,169,61,36.09,20,11.83,81,47.93
1207,Rsu 83/Msad 13,Moscow Elementary,73,46,63.01,7,9.59,53,72.6
1207,Rsu 83/Msad 13,Quimby Middle School,64,29,45.31,5,7.81,34,53.13
1207,Rsu 83/Msad 13,Upper Kennebec Valley Senior Hs,66,34,51.52,10,15.15,44,66.67
1079,Islesboro School Department,Islesboro Central School,104,22,21.15,7,6.73,29,27.88
1091,Lincolnville School Department,Lincolnville Central School,181,60,33.15,13,7.18,73,40.33
1197,Rsu 03/Msad 03,Monroe Elementary School,73,47,64.38,2,2.74,49,67.12
1197,Rsu 03/Msad 03,Morse Memorial School,121,72,59.5,12,9.92,84,69.42
1197,Rsu 03/Msad 03,Mt View Elementary School,270,143,52.96,37,13.7,180,66.67
1197,Rsu 03/Msad 03,Mt View High School,432,187,43.29,46,10.65,233,53.94
1197,Rsu 03/Msad 03,Mt View Jr High School,347,191,55.04,35,10.09,226,65.13
1197,Rsu 03/Msad 03,Troy Central School,74,48,64.86,7,9.46,55,74.32
1197,Rsu 03/Msad 03,Unity Elementary School,53,36,67.92,3,5.66,39,73.58
1197,Rsu 03/Msad 03,Walker Memorial School,96,53,55.21,11,11.46,64,66.67
3160,Rsu 12 Sheepscot Valley Regional School Unit,Palermo Consolidated School,132,37,28.03,21,15.91,58,43.94
3166,Rsu 20,Ames Elementary School,116,47,40.52,7,6.03,54,46.55
3166,Rsu 20,Belfast Area High School,574,252,43.9,27,4.7,279,48.61
3166,Rsu 20,Captain Albert W. Stevens School,314,165,52.55,21,6.69,186,59.24
3166,Rsu 20,East Belfast School,123,69,56.1,8,6.5,77,62.6
3166,Rsu 20,Edna Drinkwater School,94,61,64.89,3,3.19,64,68.09
3166,Rsu 20,Frankfort Elementary School,77,54,70.13,3,3.9,57,74.03
3166,Rsu 20,Gladys Weymouth Elem School,111,46,41.44,12,10.81,58,52.25
3166,Rsu 20,Kermit S Nickerson School,66,40,60.61,11,16.67,51,77.27
3166,Rsu 20,Searsport District High School,183,88,48.09,25,13.66,113,61.75
3166,Rsu 20,Searsport District Middle School,177,100,56.5,24,13.56,124,70.06
3166,Rsu 20,Searsport Elementary,225,103,45.78,24,10.67,127,56.44
3166,Rsu 20,Stockton Springs Elementary Sch,36,25,69.44,3,8.33,28,77.78
3166,Rsu 20,Troy A Howard Middle School,371,178,47.98,28,7.55,206,55.53
1216,Rsu 22/Msad 22,Leroy H Smith School,254,128,50.39,23,9.06,151,59.45
1216,Rsu 22/Msad 22,Samuel L Wagner Middle School,182,67,36.81,21,11.54,88,48.35
1396,Sweetser Children'S Services,Belfast Crisis Unit,5,3,60,0,0,3,60
1396,Sweetser Children'S Services,Belfast Me 2,3,3,100,0,0,3,100
1396,Sweetser Children'S Services,Plymouth Farm Sis,5,5,100,0,0,5,100
1396,Sweetser Children'S Services,Sis Belfast,6,6,100,0,0,6,100
1396,Sweetser Children'S Services,The School At Sweetser--Belfast,27,8,29.63,0,0,8,29.63
1001,Alexander School Department,Alexander Elementary,52,26,50,4,7.69,30,57.69
1009,Baileyville School Department,Woodland Elementary School,140,79,56.43,11,7.86,90,64.29
1009,Baileyville School Department,Woodland Jr-Sr High School,180,74,41.11,21,11.67,95,52.78
1014,Beals School Department,Beals Elementary School,55,23,41.82,10,18.18,33,60
1028,Calais School Department,Calais Elementary School,275,152,55.27,24,8.73,176,64
1028,Calais School Department,Calais Middle/High School,328,113,34.45,29,8.84,142,43.29
1035,Charlotte School Department,Charlotte Elementary School,36,18,50,2,5.56,20,55.56
3230,Cherryfield Public Schools,Cherryfield Elementary,109,69,63.3,8,7.34,77,70.64
3136,Cutler School Department,Bay Ridge Elementary,56,13,23.21,7,12.5,20,35.71
3129,East Machias School Department,Elm Street School-East Machias,172,65,37.79,30,17.44,95,55.23
1288,East Range Csd,East Range I I School,42,19,45.24,14,33.33,33,78.57
5603,Edmunds Consolodated School,Edmunds Consolidated School,53,27,50.94,8,15.09,35,66.04
1054,Eastport School Department,Eastport Elementary School,77,31,40.26,9,11.69,40,51.95
1054,Eastport School Department,Shead High School,116,52,44.83,14,12.07,66,56.9
1083,Jonesport School Department,Jonesport Elementary School,137,72,52.55,11,8.03,83,60.58
1082,Jonesboro School Department,Jonesboro Elementary School,54,36,66.67,3,5.56,39,72.22
3137,Machiasport School Department,Fort O'Brien School,64,44,68.75,3,4.69,47,73.44
1292,Moosabec Csd,Jonesport-Beals High School,59,29,49.15,7,11.86,36,61.02
1095,Machias School Department,Machias Memorial High School,117,47,40.17,7,5.98,54,46.15
1095,Machias School Department,Rose M Gaffney School,352,167,47.44,44,12.5,211,59.94
5099,N F I North,N.F.I. Stetson,8,8,100,0,0,8,100
1129,Perry School Department,Perry Elementary School,97,56,57.73,5,5.15,61,62.89
1136,Princeton School Department,Princeton Elementary School,120,76,63.33,8,6.67,84,70
1127,Pembroke School Department,Pembroke Elementary School,105,50,47.62,16,15.24,66,62.86
1272,Pleasant Point,Beatrice Rafferty School,122,104,85.25,6,4.92,110,90.16
1143,Robbinston School Department,Robbinston Grade School,46,23,50,4,8.7,27,58.7
3169,Rsu 24,Ella Lewis School,94,65,69.15,12,12.77,77,81.91
1231,Rsu 37/Msad 37,Daniel W Merritt School,141,76,53.9,9,6.38,85,60.28
1231,Rsu 37/Msad 37,Harrington Elementary School,164,91,55.49,22,13.41,113,68.9
1231,Rsu 37/Msad 37,Milbridge Elementary School,117,87,74.36,13,11.11,100,85.47
1231,Rsu 37/Msad 37,Narraguagus High School,209,93,44.5,21,10.05,114,54.55
1208,Rsu 84 /Msad 14,East Grand School,147,90,61.22,29,19.73,119,80.95
1213,Rsu 85/Msad 19,Lubec Consolidated School,100,72,72,8,8,80,80
1165,Vanceboro School Department,Vanceboro Elementary School,14,4,28.57,5,35.71,9,64.29
1336,Washington Academy,Washington Academy,431,126,29.23,41,9.51,167,38.75
1173,Wesley School Department,Wesley Elementary School,8,8,100,0,0,8,100
3138,Whiting School Department,Whiting Village School,32,12,37.5,2,6.25,14,43.75
1000,Acton School Department,Acton Elementary School,209,86,41.15,22,10.53,108,51.67
1016,Biddeford School Department,Biddeford High School,807,321,39.78,35,4.34,356,44.11
1016,Biddeford School Department,Biddeford Intermediate School,385,199,51.69,19,4.94,218,56.62
1016,Biddeford School Department,Biddeford Middle School,575,278,48.35,28,4.87,306,53.22
1016,Biddeford School Department,Biddeford Primary School,560,311,55.54,33,5.89,344,61.43
1016,Biddeford School Department,John F Kennedy Memorial School,201,118,58.71,5,2.49,123,61.19
5005,Good Shepard Parish Schools,St James School,186,11,5.91,2,1.08,13,6.99
1085,Kittery School Department,Horace Mitchell Primary School,412,108,26.21,50,12.14,158,38.35
1085,Kittery School Department,Robert W Traip Academy,324,64,19.75,26,8.02,90,27.78
1085,Kittery School Department,Shapleigh Middle School,440,86,19.55,56,12.73,142,32.27
5099,N F I North,N.F.I. Beacon House,8,8,100,0,0,8,100
1200,Rsu 06/ Msad 06,Bonny Eagle Middle School,923,364,39.44,73,7.91,437,47.35
1200,Rsu 06/ Msad 06,Buxton Center Elem,679,261,38.44,54,7.95,315,46.39
1200,Rsu 06/ Msad 06,H B Emery Jr Memorial School,201,99,49.25,22,10.95,121,60.2
1200,Rsu 06/ Msad 06,Hollis School,360,137,38.06,23,6.39,160,44.44
3167,Rsu 21,Kennebunk Elementary School,464,107,23.06,21,4.53,128,27.59
3167,Rsu 21,Kennebunk High School,695,104,14.96,30,4.32,134,19.28
3167,Rsu 21,Kennebunkport Consolidated Sch,214,35,16.36,4,1.87,39,18.22
3167,Rsu 21,Middle School Of The Kennebunks,504,80,15.87,14,2.78,94,18.65
3167,Rsu 21,Mildred L Day School,238,71,29.83,12,5.04,83,34.87
3167,Rsu 21,Sea Road School,248,39,15.73,9,3.63,48,19.35
3168,Rsu 23 Old Orchard/ Dayton/ Saco,C K Burns School,630,200,31.75,35,5.56,235,37.3
3168,Rsu 23 Old Orchard/ Dayton/ Saco,Dayton Consolidated School,131,14,10.69,11,8.4,25,19.08
3168,Rsu 23 Old Orchard/ Dayton/ Saco,Governor John Fairfield School,284,134,47.18,13,4.58,147,51.76
3168,Rsu 23 Old Orchard/ Dayton/ Saco,Jameson Elementary School,233,106,45.49,10,4.29,116,49.79
3168,Rsu 23 Old Orchard/ Dayton/ Saco,Loranger Middle School,333,153,45.95,30,9.01,183,54.95
3168,Rsu 23 Old Orchard/ Dayton/ Saco,Old Orchard Beach High School,248,98,39.52,21,8.47,119,47.98
3168,Rsu 23 Old Orchard/ Dayton/ Saco,Saco Middle School,722,200,27.7,34,4.71,234,32.41
3168,Rsu 23 Old Orchard/ Dayton/ Saco,Young School,308,68,22.08,7,2.27,75,24.35
1229,Rsu 35/Msad 35,Central School,437,101,23.11,23,5.26,124,28.38
1229,Rsu 35/Msad 35,Eliot Elementary School,274,47,17.15,17,6.2,64,23.36
1229,Rsu 35/Msad 35,Marshwood Great Works School,338,68,20.12,23,6.8,91,26.92
1229,Rsu 35/Msad 35,Marshwood High School,720,0,0,0,0,0,0
1229,Rsu 35/Msad 35,Marshwood Middle School,550,97,17.64,34,6.18,131,23.82
1249,Rsu 55/Msad 55,Cornish Elementary School,92,45,48.91,6,6.52,51,55.43
1251,Rsu 57/Msad 57,Alfred Elementary School,183,64,34.97,7,3.83,71,38.8
1251,Rsu 57/Msad 57,Line Elementary,299,145,48.49,26,8.7,171,57.19
1251,Rsu 57/Msad 57,Lyman Elementary School,261,81,31.03,17,6.51,98,37.55
1251,Rsu 57/Msad 57,Massabesic High School,1096,336,30.66,98,8.94,434,39.6
1251,Rsu 57/Msad 57,Massabesic Middle School,794,278,35.01,67,8.44,345,43.45
1251,Rsu 57/Msad 57,Shapleigh Memorial School,156,58,37.18,13,8.33,71,45.51
1251,Rsu 57/Msad 57,Waterboro Elementary School,543,235,43.28,41,7.55,276,50.83
1254,Rsu 60/Msad 60,Eric L Knowlton School,0,63,0,24,0,87,0
1254,Rsu 60/Msad 60,Lebanon School,455,195,42.86,39,8.57,234,51.43
1254,Rsu 60/Msad 60,Noble High School,1158,410,35.41,111,9.59,521,44.99
1254,Rsu 60/Msad 60,Noble Middle School,455,162,35.6,35,7.69,197,43.3
1254,Rsu 60/Msad 60,North Berwick Elementary School,347,97,27.95,23,6.63,120,34.58
1254,Rsu 60/Msad 60,Vivian E Hussey Primary,0,138,0,38,0,176,0
1148,Sanford School Department,Carl J Lamb School,574,306,53.31,40,6.97,346,60.28
1148,Sanford School Department,Emerson School,136,103,75.74,7,5.15,110,80.88
1148,Sanford School Department,Lafayette School,95,66,69.47,2,2.11,68,71.58
1148,Sanford School Department,Margaret Chase Smith Sch.-Sanford,402,193,48.01,28,6.97,221,54.98
1148,Sanford School Department,Sanford High School,1071,434,40.52,94,8.78,528,49.3
1148,Sanford School Department,Sanford Jr High School,454,230,50.66,44,9.69,274,60.35
1148,Sanford School Department,Willard School,466,275,59.01,39,8.37,314,67.38
1401,St Thomas School,St Thomas School,146,9,6.16,4,2.74,13,8.9
1396,Sweetser Children'S Services,Sweetser Children'S Service,53,37,69.81,0,0,37,69.81
1293,Wells-Ogunquit Csd,Wells Elementary School,450,86,19.11,23,5.11,109,24.22
1293,Wells-Ogunquit Csd,Wells High School,428,67,15.65,22,5.14,89,20.79
1293,Wells-Ogunquit Csd,Wells Junior High School,452,80,17.7,16,3.54,96,21.24
1191,York School Department,Coastal Ridge Elementary,319,45,14.11,10,3.13,55,17.24
1191,York School Department,Village Elementary School-York,313,50,15.97,14,4.47,64,20.45
1191,York School Department,York High School,610,89,14.59,20,3.28,109,17.87
1191,York School Department,York Middle School,617,60,9.72,27,4.38,87,14.1
